severity,component,kind,token,file,line,yaml_path,context,decision,notes
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,116,brokers.emon,| `emon/TermostatMainBathroom/Switch` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,116,climate.vmc.speed.legacy.source.broker,| `emon/TermostatMainBathroom/Switch` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,117,brokers.emon,| `zara/domotics/SmallBathroomThermostatMaxValue` | SUB(1) + PUB(1) | emoncms mqtt | 0 | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,117,climate.vmc.speed.legacy.source.broker,| `zara/domotics/SmallBathroomThermostatMaxValue` | SUB(1) + PUB(1) | emoncms mqtt | 0 | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,118,brokers.emon,| `zara/domotics/SmallBathroomThermostatMinValue` | SUB(1) + PUB(1) | emoncms mqtt | 0 | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,118,climate.vmc.speed.legacy.source.broker,| `zara/domotics/SmallBathroomThermostatMinValue` | SUB(1) + PUB(1) | emoncms mqtt | 0 | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,124,brokers.emon,| `emon/AC/ACstatus` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,124,climate.vmc.speed.legacy.source.broker,| `emon/AC/ACstatus` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,125,brokers.emon,| `emon/OTGcaldaia/flame` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,125,climate.vmc.speed.legacy.source.broker,| `emon/OTGcaldaia/flame` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,126,brokers.emon,| `emon/OTGcaldaia/modulation` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,126,climate.vmc.speed.legacy.source.broker,| `emon/OTGcaldaia/modulation` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,127,brokers.emon,| `emon/focolare/powerraw` | SUB(2) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,127,climate.vmc.speed.legacy.source.broker,| `emon/focolare/powerraw` | SUB(2) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,mqtt_topic,emon/focolare/powerraw,docs/MQTT/MQTT_TOPICS.md,127,fireplace.main.level.legacy.confirmation.topic,| `emon/focolare/powerraw` | SUB(2) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,property,power,docs/MQTT/MQTT_TOPICS.md,127,lights.living.power.property,| `emon/focolare/powerraw` | SUB(2) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,128,brokers.emon,| `emon/resolDL2/pump1` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,128,climate.vmc.speed.legacy.source.broker,| `emon/resolDL2/pump1` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,entity_id,pump,docs/MQTT/MQTT_TOPICS.md,128,pool.pump.power.entity_id,| `emon/resolDL2/pump1` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,129,brokers.emon,| `zara/domotics/attivaACS` | PUB(1) | emoncms mqtt | 1 | true | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,129,climate.vmc.speed.legacy.source.broker,| `zara/domotics/attivaACS` | PUB(1) | emoncms mqtt | 1 | true | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,130,brokers.emon,| `zara/domotics/floorpumpstate` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,130,climate.vmc.speed.legacy.source.broker,| `zara/domotics/floorpumpstate` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,entity_id,pump,docs/MQTT/MQTT_TOPICS.md,130,pool.pump.power.entity_id,| `zara/domotics/floorpumpstate` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,131,brokers.emon,| `zara/domotics/palazzetti/#` | SUB(1) | emoncms mqtt | 0 | — | Android APP Bridge |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,131,climate.vmc.speed.legacy.source.broker,| `zara/domotics/palazzetti/#` | SUB(1) | emoncms mqtt | 0 | — | Android APP Bridge |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,132,brokers.emon,| `zara/domotics/palazzetti/acceso` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,132,climate.vmc.speed.legacy.source.broker,| `zara/domotics/palazzetti/acceso` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,mqtt_topic,zara/domotics/palazzetti/acceso,docs/MQTT/MQTT_TOPICS.md,132,fireplace.main.power.legacy.confirmation.topic,| `zara/domotics/palazzetti/acceso` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,133,brokers.emon,| `zara/domotics/palazzetti/modalita` | SUB(1) + PUB(1) | emoncms mqtt | 0 | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,133,climate.vmc.speed.legacy.source.broker,| `zara/domotics/palazzetti/modalita` | SUB(1) + PUB(1) | emoncms mqtt | 0 | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,134,brokers.emon,| `zara/domotics/palazzetti/oraavvio` | SUB(1) + PUB(1) | emoncms mqtt | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,134,climate.vmc.speed.legacy.source.broker,| `zara/domotics/palazzetti/oraavvio` | SUB(1) + PUB(1) | emoncms mqtt | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,135,brokers.emon,| `zara/domotics/palazzetti/oraspegnimento` | SUB(1) + PUB(1) | emoncms mqtt | 2 | true | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,135,climate.vmc.speed.legacy.source.broker,| `zara/domotics/palazzetti/oraspegnimento` | SUB(1) + PUB(1) | emoncms mqtt | 2 | true | Dashboard Android App |,,
INFO,Documentation,property,power,docs/MQTT/MQTT_TOPICS.md,143,lights.living.power.property,| `LGtv/power/` | SUB(1) | domopi mqtt | 0 | — | broadlink lights |,,
INFO,Documentation,property,power,docs/MQTT/MQTT_TOPICS.md,144,lights.living.power.property,| `LGtv/power/status` | SUB(1) + PUB(1) | domopi mqtt | 0 | — | broadlink lights |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,145,brokers.emon,| `cmnd/tasmota_86AD14/POWER` | PUB(1) | emoncms mqtt | — | true | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,145,climate.vmc.speed.legacy.source.broker,| `cmnd/tasmota_86AD14/POWER` | PUB(1) | emoncms mqtt | — | true | Dashboard Android App |,,
INFO,Documentation,mqtt_topic,cmnd/tasmota_86AD14/POWER,docs/MQTT/MQTT_TOPICS.md,145,lights.hifi.power.legacy.source.topic,| `cmnd/tasmota_86AD14/POWER` | PUB(1) | emoncms mqtt | — | true | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,146,brokers.emon,| `emon/emontx3/power2` | SUB(3) | emoncms mqtt | 2 | — | Dashboard Android App | Google Webhook | broadlink lights |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,146,climate.vmc.speed.legacy.source.broker,| `emon/emontx3/power2` | SUB(3) | emoncms mqtt | 2 | — | Dashboard Android App | Google Webhook | broadlink lights |,,
INFO,Documentation,property,power,docs/MQTT/MQTT_TOPICS.md,146,lights.living.power.property,| `emon/emontx3/power2` | SUB(3) | emoncms mqtt | 2 | — | Dashboard Android App | Google Webhook | broadlink lights |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,147,brokers.emon,| `shellies/shelly1-771284/relay/0` | SUB(4) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,147,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-771284/relay/0` | SUB(4) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,148,brokers.emon,| `shellies/shelly1-771284/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,148,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-771284/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,149,brokers.emon,| `shellies/shelly1-98F4ABF294D7/relay/0` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,149,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-98F4ABF294D7/relay/0` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,150,brokers.emon,| `shellies/shelly1-98F4ABF294D7/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,150,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-98F4ABF294D7/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,151,brokers.emon,| `shellies/shelly1-B8B350/relay/0` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,151,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-B8B350/relay/0` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,152,brokers.emon,| `shellies/shelly1-B8B350/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,152,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-B8B350/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,153,brokers.emon,| `shellies/shelly1-B8C284/relay/0` | SUB(3) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,153,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-B8C284/relay/0` | SUB(3) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,154,brokers.emon,| `shellies/shelly1-B8C284/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,154,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-B8C284/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,155,brokers.emon,| `shellies/shelly1-B92AF0/relay/0` | SUB(3) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,155,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-B92AF0/relay/0` | SUB(3) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,156,brokers.emon,| `shellies/shelly1-B92AF0/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,156,climate.vmc.speed.legacy.source.broker,| `shellies/shelly1-B92AF0/relay/0/command` | PUB(1) | emoncms mqtt | — | true | Amazon Echo |,,
INFO,Documentation,entity_id,living,docs/MQTT/MQTT_TOPICS.md,158,lights.living.power.entity_id,| `zara/domotics/lights/livinglamp` | SUB(3) + PUB(1) | domopi mqtt | 2 | true | Android APP Bridge | Dashboard Android App | broadlink lights |,,
INFO,Documentation,mqtt_topic,zara/domotics/lights/livinglamp,docs/MQTT/MQTT_TOPICS.md,158,lights.living.power.legacy.source.topic,| `zara/domotics/lights/livinglamp` | SUB(3) + PUB(1) | domopi mqtt | 2 | true | Android APP Bridge | Dashboard Android App | broadlink lights |,,
INFO,Documentation,entity_id,pump,docs/MQTT/MQTT_TOPICS.md,161,pool.pump.power.entity_id,| `zara/domotics/lights/poolpump` | SUB(4) + PUB(1) | domopi mqtt | 2 | true | Android APP Bridge | Dashboard Android App | broadlink lights |,,
INFO,Documentation,mqtt_topic,zara/domotics/lights/poolpump,docs/MQTT/MQTT_TOPICS.md,161,pool.pump.power.legacy.source.topic,| `zara/domotics/lights/poolpump` | SUB(4) + PUB(1) | domopi mqtt | 2 | true | Android APP Bridge | Dashboard Android App | broadlink lights |,,
INFO,Documentation,entity_id,skimmer,docs/MQTT/MQTT_TOPICS.md,171,pool.skimmer.power.entity_id,| `zara/domotics/lights/poolskimmer` | SUB(4) + PUB(1) | domopi mqtt | 2 | true | Android APP Bridge | Dashboard Android App | broadlink lights |,,
INFO,Documentation,mqtt_topic,zara/domotics/lights/poolskimmer,docs/MQTT/MQTT_TOPICS.md,171,pool.skimmer.power.legacy.source.topic,| `zara/domotics/lights/poolskimmer` | SUB(4) + PUB(1) | domopi mqtt | 2 | true | Android APP Bridge | Dashboard Android App | broadlink lights |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,178,brokers.emon,| `GiuseppeHomePresence` | SUB(1) + PUB(2) | domopi mqtt | emoncms mqtt | 0 | 2 | true | OwnTracks | broadlink lights |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,178,climate.vmc.speed.legacy.source.broker,| `GiuseppeHomePresence` | SUB(1) + PUB(2) | domopi mqtt | emoncms mqtt | 0 | 2 | true | OwnTracks | broadlink lights |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,186,brokers.emon,| `emon/cameraMatrimoniale/humidex` | SUB(1) + PUB(1) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,186,climate.vmc.speed.legacy.source.broker,| `emon/cameraMatrimoniale/humidex` | SUB(1) + PUB(1) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,property,humidex,docs/MQTT/MQTT_TOPICS.md,186,env.living.humidex.property,| `emon/cameraMatrimoniale/humidex` | SUB(1) + PUB(1) | emoncms mqtt | 2 | — | Android APP Bridge | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,187,brokers.emon,| `zigbee2mqtt/Sonoff AirGuard TH camera matrimoniale` | SUB(3) | domopi mqtt | emoncms mqtt | 2 | — | Android APP Bridge | ZigBee sensors |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,187,climate.vmc.speed.legacy.source.broker,| `zigbee2mqtt/Sonoff AirGuard TH camera matrimoniale` | SUB(3) | domopi mqtt | emoncms mqtt | 2 | — | Android APP Bridge | ZigBee sensors |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,193,settings.climate.target_humidex.entity_id,| `casa/clima/cmnd/+` | SUB(1) | domopi mqtt | 2 | — | AI climate |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,194,settings.climate.target_humidex.entity_id,| `casa/clima/cmnd/AI_climate_enabling` | SUB(3) + PUB(2) | domopi mqtt | 2 | — | AI climate | Android APP Bridge |,,
INFO,Documentation,mqtt_topic,casa/clima/cmnd/AI_climate_enabling,docs/MQTT/MQTT_TOPICS.md,194,settings.system.ai_enabled.legacy.source.topic,| `casa/clima/cmnd/AI_climate_enabling` | SUB(3) + PUB(2) | domopi mqtt | 2 | — | AI climate | Android APP Bridge |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,195,settings.climate.target_humidex.entity_id,| `casa/clima/cmnd/deficit_tolerance_time` | SUB(1) | domopi mqtt | 1 | — | AI climate |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,196,settings.climate.target_humidex.entity_id,| `casa/clima/cmnd/grace_mode_solar` | SUB(1) | domopi mqtt | 1 | — | AI climate |,,
INFO,Documentation,entity_id,solar,docs/MQTT/MQTT_TOPICS.md,196,energy.solar.power.entity_id,| `casa/clima/cmnd/grace_mode_solar` | SUB(1) | domopi mqtt | 1 | — | AI climate |,,
INFO,Documentation,property,mode,docs/MQTT/MQTT_TOPICS.md,196,climate.ac_master.mode.property,| `casa/clima/cmnd/grace_mode_solar` | SUB(1) | domopi mqtt | 1 | — | AI climate |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,197,settings.climate.target_humidex.entity_id,| `casa/clima/cmnd/min_off_time` | SUB(1) | domopi mqtt | 1 | — | AI climate |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,198,settings.climate.target_humidex.entity_id,| `casa/clima/cmnd/min_run_time` | SUB(1) | domopi mqtt | 1 | — | AI climate |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,206,settings.climate.target_humidex.entity_id,| `casa/clima/log_eventi` | SUB(1) | domopi mqtt | 2 | — | AI climate |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,207,brokers.emon,| `emon/AC/HPstatus` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,207,climate.vmc.speed.legacy.source.broker,| `emon/AC/HPstatus` | SUB(1) | emoncms mqtt | 2 | — | Dashboard Android App |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,208,brokers.emon,| `zara/domotics/clima_log_eventi` | SUB(1) + PUB(1) | emoncms mqtt | 2 | — | AI climate |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,208,climate.vmc.speed.legacy.source.broker,| `zara/domotics/clima_log_eventi` | SUB(1) + PUB(1) | emoncms mqtt | 2 | — | AI climate |,,
INFO,Documentation,entity_id,climate,docs/MQTT/MQTT_TOPICS.md,208,settings.climate.target_humidex.entity_id,| `zara/domotics/clima_log_eventi` | SUB(1) + PUB(1) | emoncms mqtt | 2 | — | AI climate |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,214,brokers.emon,| `alexa/ac` | PUB(1) | emoncms mqtt | 0 | false | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,214,climate.vmc.speed.legacy.source.broker,| `alexa/ac` | PUB(1) | emoncms mqtt | 0 | false | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,215,brokers.emon,| `alexa/caminetto` | SUB(1) + PUB(1) | emoncms mqtt | 0 | false | Amazon Echo | Android APP Bridge |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,215,climate.vmc.speed.legacy.source.broker,| `alexa/caminetto` | SUB(1) + PUB(1) | emoncms mqtt | 0 | false | Amazon Echo | Android APP Bridge |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,216,brokers.emon,| `alexa/heatpump` | PUB(1) | emoncms mqtt | 0 | false | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,216,climate.vmc.speed.legacy.source.broker,| `alexa/heatpump` | PUB(1) | emoncms mqtt | 0 | false | Amazon Echo |,,
INFO,Documentation,entity_id,pump,docs/MQTT/MQTT_TOPICS.md,216,pool.pump.power.entity_id,| `alexa/heatpump` | PUB(1) | emoncms mqtt | 0 | false | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,217,brokers.emon,| `alexa/resetCaminetto` | PUB(1) | emoncms mqtt | 0 | false | Amazon Echo |,,
INFO,Documentation,broker_value,emon,docs/MQTT/MQTT_TOPICS.md,217,climate.vmc.speed.legacy.source.broker,| `alexa/resetCaminetto` | PUB(1) | emoncms mqtt | 0 | false | Amazon Echo |,,
INFO,Documentation,broker_name,emon,docs/MQTT/MQTT_TOPICS.md,218,brokers.emon,| `alexa/vmc` | SUB(2) + PUB(2) | emoncms mqtt | 0 | 1 | false | AI climate | Amazon Echo | Android APP Bridge |,,
